CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;CdSupport;LbSupport;DateDebutOperationPrelBio;CdParametreEnv;LbLongParametre;RsParEnvOpPrelBio;CdUniteMesure;SymUniteMesure;CdRqParEnvPrelBio;MnemoRqParEnvPrelBio;CdMethodeParEnvPrelBio;NomMethodeParEnvPrelBio;RefOperationPrelBio;CdStatutParEnvPrelBio;MnStatutParEnvPrelBio;CdQualParEnvPrelBio;LbQualParEnvPrelBio;DateParEnvPrelBio;CdProducteur;NomProducteur
3112480;LA MARNE A CHARENTON-LE-PONT 2;007;27;Macrophytes;2012-09-11;1725;Situation hydrologique;Moyennes eaux;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20180130182953-HB-10534;1;Donnée brute;4;Non qualifié;2012-09-11;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1993-04-06;1301;Température de l'Eau;11.5;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe819eta1_1993-04-06_14:45:00_03063000;1;Donnée brute;1;Correcte;1993-04-06;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2015-06-23;1725;Situation hydrologique;Etiage;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20180201135947-HB-16471;1;Donnée brute;4;Non qualifié;2015-06-23;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;2011-06-15;1301;Température de l'Eau;20.0;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe2215eta2_SurfEchMc1250.00_SBVDKmc33101.00_DSrcKm411.00_LarMEauM138.00_PntCEPM0.10_ProfMStaM3.25_AltM29_TAir1C4.5_TAir7C20.4;1;Donnée brute;1;Correcte;2011-06-15;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1991-05-14;1303;Conductivité à 25°C;480.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe818eta1_1991-05-14_10:15:00_03063000;1;Donnée brute;0;Qualification non definissable;1991-05-14;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;007;27;Macrophytes;2022-06-16;1725;Situation hydrologique;Etiage normal;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20230703214826-HB-549848;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2022-06-16;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;007;27;Macrophytes;2022-08-24;1725;Situation hydrologique;Etiage normal;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20230703214827-HB-549854;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2022-08-24;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;007;27;Macrophytes;2011-08-17;6498;Turbidite;Faible;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20180130182953-HB-10533;1;Donnée brute;4;Non qualifié;2011-08-17;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3081001;LE RUISSEAU DE RUNGIS A FRESNES 1;004;10;Diatomées benthiques;2010-08-12;1725;Situation hydrologique;Etiage;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20180201135959-HB-17005;1;Donnée brute;4;Non qualifié;2010-08-12;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2021-09-27;7473;Volume de Lugol;1;181;mL;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20220823100214-HB-526419;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2021-09-27;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;4;Poissons;1996-05-30;1303;Conductivité à 25°C;455.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe894eta1_1996-05-30_10:00:00_03112088;1;Donnée brute;0;Qualification non definissable;1996-05-30;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;2011-06-08;1301;Température de l'Eau;15.8;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe2265eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.6_AltM33_TAir1C4.8_TAir7C20.8;1;Donnée brute;1;Correcte;2011-06-08;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;2002-04-25;1301;Température de l'Eau;14.5;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe977eta1_2002-04-25_14:00:00_03112430;1;Donnée brute;1;Correcte;2002-04-25;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;4;Poissons;1995-09-14;1303;Conductivité à 25°C;460.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe885eta1_1995-09-14_13:45:00_03112088;1;Donnée brute;0;Qualification non definissable;1995-09-14;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;2014-08-28;1303;Conductivité à 25°C;599.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe4870eta1_2014-08-28_14:40:00_03063000;1;Donnée brute;0;Qualification non definissable;2014-08-28;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;1991-10-07;1301;Température de l'Eau;15.0;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe851eta1_1991-10-07_15:50:00_03112430;1;Donnée brute;1;Correcte;1991-10-07;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112348;LA MARNE A BONNEUIL-SUR-MARNE 1;005;4;Poissons;2011-06-15;1301;Température de l'Eau;21.0;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe2269eta2_SurfEchMc1250.00_SBVDKmc12600.00_DSrcKm505.00_LarMEauM70.00_PntCEPM0.10_ProfMStaM4.80_AltM31_TAir1C4.6_TAir7C20.4;1;Donnée brute;1;Correcte;2011-06-15;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;4;Poissons;1997-09-10;1303;Conductivité à 25°C;460.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe918eta1_1997-09-10_10:00:00_03112088;1;Donnée brute;0;Qualification non definissable;1997-09-10;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2020-09-07;5916;Bloom algal;0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20220104120757-HB-505756;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2020-09-07;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2005-06-16;1301;Température de l'Eau;19.9;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe1544eta2_SurfEchMc1250.00_SBVDKmc12752.00_DSrcKm493.00_LarMEauM90.00_PntCEPM0.10_ProfMStaM2.00_AltM35_TAir1C4.5_TAir7C20.3;1;Donnée brute;1;Correcte;2005-06-16;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;2002-04-25;1303;Conductivité à 25°C;571.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe977eta1_2002-04-25_14:00:00_03112430;1;Donnée brute;0;Qualification non definissable;2002-04-25;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2019-09-04;1301;Température de l'Eau;21.8;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe81991eta2_SurfEchMc1250.0_SBVDKmc12684.7_DSrcKm493.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.5_AltM35_TAir1C4.5_TAir7C20.3;1;Donnée brute;1;Correcte;2019-09-04;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;007;27;Macrophytes;2011-08-16;6498;Turbidite;Faible;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20180130182957-HB-10688;1;Donnée brute;4;Non qualifié;2011-08-16;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;007;27;Macrophytes;2024-06-18;1425;Conditions météorologiques pendant le prélèvement;Pluie fine;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20250618181042-HB-601147;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2024-06-18;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2020-08-10;5473;Visibilité du fond;Fonds non visibles;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20220104120756-HB-505755;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2020-08-10;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;2019-08-09;1725;Situation hydrologique;Etiage;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20201028101227-HB-474997;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2019-08-09;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;4;Poissons;2006-06-20;1303;Conductivité à 25°C;560.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe1632eta2_SurfEchMc1250.00_SBVDKmc12600.00_DSrcKm500.00_LarMEauM80.00_PntCEPM0.10_ProfMStaM2.00_AltM33_TAir1C4.5_TAir7C20.2;1;Donnée brute;0;Qualification non definissable;2006-06-20;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;2006-06-13;1301;Température de l'Eau;21.5;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe1634eta2_SurfEchMc1250.00_SBVDKmc12600.00_DSrcKm510.00_LarMEauM80.00_PntCEPM0.10_ProfMStaM2.00_AltM33_TAir1C4.8_TAir7C20.8;1;Donnée brute;1;Correcte;2006-06-13;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2003-06-24;1303;Conductivité à 25°C;485.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe985eta1_2003-06-24_14:00:00_03112480;1;Donnée brute;0;Qualification non definissable;2003-06-24;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;2005-06-22;1301;Température de l'Eau;19.5;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe1588eta2_SurfEchMc650.00_SBVDKmc88.00_DSrcKm16.00_LarMEauM5.00_PntCEPM2.90_ProfMStaM0.58_AltM59_TAir1C4.1_TAir7C19.8;1;Donnée brute;1;Correcte;2005-06-22;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;008;11;Phytoplancton;2020-08-10;5916;Bloom algal;0;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20220104120756-HB-505755;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2020-08-10;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2010-08-12;1725;Situation hydrologique;Etiage;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20180201135915-HB-15108;1;Donnée brute;4;Non qualifié;2010-08-12;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2011-06-21;1303;Conductivité à 25°C;546.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe2217eta2_SurfEchMc1250.00_SBVDKmc12752.00_DSrcKm493.00_LarMEauM79.00_PntCEPM0.10_ProfMStaM3.43_AltM35_TAir1C4.5_TAir7C20.3;1;Donnée brute;0;Qualification non definissable;2011-06-21;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;2001-06-22;1303;Conductivité à 25°C;623.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe969eta1_2001-06-22_14:00:00_03112430;1;Donnée brute;0;Qualification non definissable;2001-06-22;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3079622;LE RÉVEILLON A VILLECRESNES 2;007;27;Macrophytes;2022-07-20;1425;Conditions météorologiques pendant le prélèvement;Faiblement nuageux;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20230703214826-HB-549850;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2022-07-20;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;004;10;Diatomées benthiques;2019-07-31;1725;Situation hydrologique;Etiage;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20201028101225-HB-474974;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2019-07-31;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;007;27;Macrophytes;2020-06-25;6498;Turbidite;Faible;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20210630105048-HB-490829;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2020-06-25;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1990-05-29;1301;Température de l'Eau;20.2;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe832eta1_1990-05-29_15:30:00_03063000;1;Donnée brute;1;Correcte;1990-05-29;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3079622;LE RÉVEILLON A VILLECRESNES 2;004;10;Diatomées benthiques;2011-07-06;1725;Situation hydrologique;Etiage;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20180201135947-HB-16467;1;Donnée brute;4;Non qualifié;2011-07-06;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF)
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;1995-04-13;1303;Conductivité à 25°C;830.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe879eta1_1995-04-13_14:00:00_03079622;1;Donnée brute;0;Qualification non definissable;1995-04-13;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;2022-10-06;1301;Température de l'Eau;13.9;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe88857eta2_SurfEchMc618.8_SBVDKmc88.0_DSrcKm16.0_LarMEauM5.2_PntCEPM2.9_ProfMStaM0.45_AltM59_TAir1C4.1_TAir7C19.8;1;Donnée brute;1;Correcte;2022-10-06;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3079622;LE RÉVEILLON A VILLECRESNES 2;007;27;Macrophytes;2024-08-26;6498;Turbidite;Moyenne;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20250618181044-HB-601149;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2024-08-26;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3080339;LA SEINE A ALFORTVILLE 2;005;4;Poissons;1990-04-10;1303;Conductivité à 25°C;470.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe833eta1_1990-04-10_10:30:00_03080339;1;Donnée brute;0;Qualification non definissable;1990-04-10;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;1997-09-10;1301;Température de l'Eau;19.5;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe919eta1_1997-09-10_14:00:00_03112430;1;Donnée brute;1;Correcte;1997-09-10;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;2018-10-04;1303;Conductivité à 25°C;800.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe81606eta2_SurfEchMc397.50_SBVDKmc88.00_DSrcKm16.00_LarMEauM5.30_PntCEPM2.90_ProfMStaM0.64_AltM59_TAir1C4.1_TAir7C19.8;1;Donnée brute;0;Qualification non definissable;2018-10-04;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1998-09-03;1303;Conductivité à 25°C;423.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe931eta1_1998-09-03_14:00:00_03063000;1;Donnée brute;0;Qualification non definissable;1998-09-03;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063650;LA SEINE A ORLY 1;004;10;Diatomées benthiques;2010-08-12;1725;Situation hydrologique;Etiage;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20180201135917-HB-15200;1;Donnée brute;4;Non qualifié;2010-08-12;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;005;4;Poissons;1999-04-14;1303;Conductivité à 25°C;630.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe939eta1_1999-04-14_14:00:00_03079622;1;Donnée brute;0;Qualification non definissable;1999-04-14;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063294;VALENTON 1;005;4;Poissons;1997-08-21;1303;Conductivité à 25°C;0.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe915eta1_1997-08-21_10:00:00_03063294;1;Donnée brute;0;Qualification non definissable;1997-08-21;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3081001;LE RUISSEAU DE RUNGIS A FRESNES 1;004;10;Diatomées benthiques;2016-08-10;1725;Situation hydrologique;Etiage;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20180228165209-HB-19849;1;Donnée brute;4;Non qualifié;2016-08-10;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;007;27;Macrophytes;2024-06-17;1425;Conditions météorologiques pendant le prélèvement;Fortement nuageux;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20250618181056-HB-601160;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2024-06-17;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;2023-08-25;1303;Conductivité à 25°C;410.0;147;µS/cm;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe91454eta2_SurfEchMc1250.0_SBVDKmc12684.7_DSrcKm493.0_LarMEauM74.5_PntCEPM0.1_ProfMStaM3.16_AltM35_TAir1C4.5_TAir7C20.3;1;Donnée brute;0;Qualification non definissable;2023-08-25;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3112000;LA MARNE A JOINVILLE-LE-PONT 1;004;10;Diatomées benthiques;2010-08-12;1725;Situation hydrologique;Etiage;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20180201135902-HB-14519;1;Donnée brute;4;Non qualifié;2010-08-12;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3079622;LE RÉVEILLON A VILLECRESNES 2;007;27;Macrophytes;2016-08-17;5473;Visibilité du fond;Bonne visibilité : substrats identifiables sans erreur;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20180228170042-HB-20869;1;Donnée brute;4;Non qualifié;2016-08-17;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1992-11-24;1301;Température de l'Eau;10.5;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe856eta1_1992-11-24_15:30:00_03063000;1;Donnée brute;1;Correcte;1992-11-24;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;005;4;Poissons;1994-09-21;1301;Température de l'Eau;15.0;27;°C;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;Aspe864eta1_1994-09-21_15:20:00_03063000;1;Donnée brute;1;Correcte;1994-09-21;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB)
3063000;LA SEINE A ABLON-SUR-SEINE 2;007;27;Macrophytes;2024-06-18;5473;Visibilité du fond;Visibilité moyenne : doute sur l'identification de certains substrats ou visibilité réduite;X;X;1;Résultat > seuil de quantification et < au seuil de saturation;0;Méthode inconnue;20250618181042-HB-601147;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;2024-06-18;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE
