CdStationMesureEauxSurface;LbStationMesureEauxSurface;CdPointEauxSurf;CdSupport;LbSupport;CdMethode;NomLongMethodePrel;DateDebutOperationPrelBio;HeureDebutOperationPrelBio;DateFinOperationPrelbio;HeureFinOperationPrelBio;CdProducteur;NomProducteur;CdPreleveur;NomPreleveur;CdDeterminateur;NomDéterminateur;CodeSandreRdd;NomRdd;CdStatutResBioOperationPrelBio;MnemoStatutResBioOperationPrelBio;CdQualResBioOperationPrelBio;LbQualResBioOperationPrelBio;RefOperationPrelBio;ObjOperationPrelBio;LongProspecOperationPrelBio;LargeurMoyLameEauOperationPrelBio;HMoyLamOperationPrelBio;SurfTotProspecteeOperationPrelBio
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2010-08-09;00:00:00;;;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);;;1;Donnée brute;0;Qualification non definissable;20180130180354-HB-7459;;40;2;;
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;4;Poissons;1124;Poissons - Échantillonnage à l'électricité - XP T90-383 mai 2008 - Pêche partielle par points;2009-06-17;09:30:00;2009-06-17;11:20:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0600000421;Réseau de suivi local des opérations de restauration hydromorphologique sur deux petits affluents du lac des Rousses (39);1;Donnée brute;1;Correcte;Aspe2024eta2_SurfEchMc1250.0_SBVDKmc12731.7_DSrcKm500.0_LarMEauM60.0_PntCEPM0.1_ProfMStaM2.7_AltM33_TAir1C4.5_TAir7C20.2;Echantillonnag.Ichtyofaun;600.0;60.00;2.70;1250.00
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1124;Poissons - Échantillonnage à l'électricité - XP T90-383 mai 2008 - Pêche partielle par points;2010-06-15;14:00:00;2010-06-15;14:45:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0600000418/0600000417;Réseau de suivi local de l’opération de restauration hydromorphologique en avant-projet sur le ruisseau de l’Abbaye à Appenans (25)/Réseau de suivi local des opérations de restauration hydromorphologique sur l'Allaine (90);1;Donnée brute;1;Correcte;Aspe2117eta2_SurfEchMc1250.00_SBVDKmc12752.00_DSrcKm493.00_LarMEauM79.00_PntCEPM0.10_ProfMStaM3.43_AltM35_TAir1C4.5_TAir7C20.3;Echantillonnag.Ichtyofaun;650.0;79.00;3.43;1250.00
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;726;Macroinvertébrés : Protocole expérimental d'échantillonnage en cours d'eau profond 2009 + Traitement au laboratoire selon XP T90-388 Juin 2010;2022-08-23;09:06:00;;;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);0300000207;Réseau de gestion des eaux superficielles de la DRIF;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;20230704161839-HB-550190;;435;70.75;;
3112000;LA MARNE A JOINVILLE-LE-PONT 1;004;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2020-08-11;08:30:00;;;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);0300000215;Réseau de gestion hydrobiologique de la DIREN Ile de France;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;20210630105503-HB-490853;;;80;;
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;1124;Poissons - Échantillonnage à l'électricité - XP T90-383 mai 2008 - Pêche partielle par points;2006-06-13;14:00:00;2006-06-13;14:53:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0600000421;Réseau de suivi local des opérations de restauration hydromorphologique sur deux petits affluents du lac des Rousses (39);1;Donnée brute;1;Correcte;Aspe1634eta2_SurfEchMc1250.00_SBVDKmc12600.00_DSrcKm510.00_LarMEauM80.00_PntCEPM0.10_ProfMStaM2.00_AltM33_TAir1C4.8_TAir7C20.8;Echantillonnag.Ichtyofaun;1200.0;80.00;2.00;1250.00
3112088;LA MARNE A CHAMPIGNY-SUR-MARNE 1;005;4;Poissons;1130;Poissons - Échantillonnage à l'électricité - XP T90-383 mai 2008 - Pêche complète à un ou plusieurs passages;1995-09-14;13:45:00;1995-09-14;14:11:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0600000421;Réseau de suivi local des opérations de restauration hydromorphologique sur deux petits affluents du lac des Rousses (39);1;Donnée brute;4;Non qualifié;Aspe885eta1_1995-09-14_13:45:00_03112088;Echantillonnag.Ichtyofaun;550.0;40.00;2.70;22000.00
3112384;LA MARNE A CRETEIL 3;005;4;Poissons;1197;Poissons - Échantillonnage à l'électricité - Pêche partielle sur berge;1991-10-09;09:30:00;1991-10-09;09:45:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0600000421;Réseau de suivi local des opérations de restauration hydromorphologique sur deux petits affluents du lac des Rousses (39);1;Donnée brute;4;Non qualifié;Aspe849eta1_1991-10-09_09:30:00_03112384;Echantillonnag.Ichtyofaun;150.0;12.00;0.96;450.00
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1196;Poissons - Échantillonnage à l'électricité - Pêche par ambiances;2004-06-17;00:00:00;2004-06-17;00:36:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0600000417;Réseau de suivi local de l’opération de restauration hydromorphologique en avant-projet sur le ruisseau de l’Abbaye à Appenans (25);1;Donnée brute;1;Correcte;Aspe1475eta2_SurfEchMc1250.00_SBVDKmc12752.00_DSrcKm493.00_LarMEauM75.00_PntCEPM0.10_ProfMStaM3.00_AltM35_TAir1C4.5_TAir7C20.3;Echantillonnag.Ichtyofaun;250.0;75.00;3.00;1250.00
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1124;Poissons - Échantillonnage à l'électricité - XP T90-383 mai 2008 - Pêche partielle par points;2020-08-04;14:45:00;2020-08-04;15:18:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);41958978300036;HYDROSPHERE;41958978300036;HYDROSPHERE;0600000418/0600000417;Réseau de suivi local de l’opération de restauration hydromorphologique en avant-projet sur le ruisseau de l’Abbaye à Appenans (25)/Réseau de suivi local des opérations de restauration hydromorphologique sur l'Allaine (90);1;Donnée brute;1;Correcte;Aspe84697eta2_SurfEchMc1250.0_SBVDKmc12684.7_DSrcKm493.0_LarMEauM72.5_PntCEPM0.1_ProfMStaM3.21_AltM35_TAir1C4.5_TAir7C20.3;Echantillonnag.Ichtyofaun;650.0;72.50;3.21;1250.00
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1196;Poissons - Échantillonnage à l'électricité - Pêche par ambiances;1997-09-09;10:30:00;1997-09-09;11:04:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0600000421;Réseau de suivi local des opérations de restauration hydromorphologique sur deux petits affluents du lac des Rousses (39);1;Donnée brute;4;Non qualifié;Aspe916eta1_1997-09-09_10:30:00_03112480;Echantillonnag.Ichtyofaun;250.0;75.00;3.00;1020.00
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;0;Méthode inconnue;2012-06-27;00:00:00;;;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);17940702800036;DIRECTION REGIONALE DE L'ENVIRONNEMENT (DIREN);17940702800036;DIRECTION REGIONALE DE L'ENVIRONNEMENT (DIREN);;;1;Donnée brute;0;Qualification non definissable;20180201135901-HB-14498;;;70;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1124;Poissons - Échantillonnage à l'électricité - XP T90-383 mai 2008 - Pêche partielle par points;2022-08-23;08:40:00;2022-08-23;09:13:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);41958978300036;HYDROSPHERE;41958978300036;HYDROSPHERE;0600000418/0600000417;Réseau de suivi local de l’opération de restauration hydromorphologique en avant-projet sur le ruisseau de l’Abbaye à Appenans (25)/Réseau de suivi local des opérations de restauration hydromorphologique sur l'Allaine (90);1;Donnée brute;1;Correcte;Aspe88860eta2_SurfEchMc1250.0_SBVDKmc12684.7_DSrcKm493.0_LarMEauM76.5_PntCEPM0.1_ProfMStaM2.81_AltM35_TAir1C4.5_TAir7C20.3;Echantillonnag.Ichtyofaun;810.0;76.50;2.81;1250.00
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1124;Poissons - Échantillonnage à l'électricité - XP T90-383 mai 2008 - Pêche partielle par points;2014-08-27;13:00:00;2014-08-27;15:20:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);41958978300036;HYDROSPHERE;41958978300036;HYDROSPHERE;0600000418/0600000417;Réseau de suivi local de l’opération de restauration hydromorphologique en avant-projet sur le ruisseau de l’Abbaye à Appenans (25)/Réseau de suivi local des opérations de restauration hydromorphologique sur l'Allaine (90);1;Donnée brute;1;Correcte;Aspe4852eta1_2014-08-27_13:00:00_03112480;Echantillonnag.Ichtyofaun;640.0;80.00;3.57;1250.00
3112295;LE MORBRAS A SUCY-EN-BRIE 2;004;10;Diatomées benthiques;0;Méthode inconnue;2010-08-12;00:00:00;;;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;43796067700098;ASCONIT CONSULTANTS;43796067700098;ASCONIT CONSULTANTS;;;1;Donnée brute;0;Qualification non definissable;20180201135943-HB-16324;;;4;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2011-07-11;00:00:00;;;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);;;1;Donnée brute;0;Qualification non definissable;20180130180354-HB-7461;;300;70;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2019-08-09;08:20:00;;;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);0300000207;Réseau de gestion des eaux superficielles de la DRIF;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;20201028101227-HB-474997;;;63;;
3112000;LA MARNE A JOINVILLE-LE-PONT 1;004;10;Diatomées benthiques;0;Méthode inconnue;2012-08-07;00:00:00;;;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);;;1;Donnée brute;0;Qualification non definissable;20180201135902-HB-14521;;;83;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1124;Poissons - Échantillonnage à l'électricité - XP T90-383 mai 2008 - Pêche partielle par points;2021-09-10;08:35:00;2021-09-10;09:08:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);41958978300036;HYDROSPHERE;41958978300036;HYDROSPHERE;0600000418;Réseau de suivi local des opérations de restauration hydromorphologique sur l'Allaine (90);1;Donnée brute;1;Correcte;Aspe87230eta2_SurfEchMc1250.0_SBVDKmc12684.7_DSrcKm493.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.72_AltM35_TAir1C4.5_TAir7C20.3;Echantillonnag.Ichtyofaun;810.0;70.00;3.72;1250.00
3112480;LA MARNE A CHARENTON-LE-PONT 2;007;27;Macrophytes;875;Macrophytes (Points contact) - Détermination de l'indice biologique macrophytique en rivière (IBMR) (NF T90-395 Octobre 2003);2011-08-17;00:00:00;;;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;34255833500051;AQUASCOP BIOLOGIE;34255833500051;AQUASCOP BIOLOGIE;;;1;Donnée brute;0;Qualification non definissable;20180130182953-HB-10533;;100;;;
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;1196;Poissons - Échantillonnage à l'électricité - Pêche par ambiances;2001-06-22;14:00:00;2001-06-22;14:55:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0600000421;Réseau de suivi local des opérations de restauration hydromorphologique sur deux petits affluents du lac des Rousses (39);1;Donnée brute;4;Non qualifié;Aspe969eta1_2001-06-22_14:00:00_03112430;Echantillonnag.Ichtyofaun;250.0;50.00;4.00;2622.00
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;1196;Poissons - Échantillonnage à l'électricité - Pêche par ambiances;1997-09-10;14:00:00;1997-09-10;14:30:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0600000421;Réseau de suivi local des opérations de restauration hydromorphologique sur deux petits affluents du lac des Rousses (39);1;Donnée brute;4;Non qualifié;Aspe919eta1_1997-09-10_14:00:00_03112430;Echantillonnag.Ichtyofaun;250.0;50.00;3.00;1300.00
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;1124;Poissons - Échantillonnage à l'électricité - XP T90-383 mai 2008 - Pêche partielle par points;2008-06-25;15:00:00;2008-06-25;15:55:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0600000421;Réseau de suivi local des opérations de restauration hydromorphologique sur deux petits affluents du lac des Rousses (39);1;Donnée brute;1;Correcte;Aspe1894eta2_SurfEchMc1250.0_SBVDKmc12824.4_DSrcKm510.0_LarMEauM70.0_PntCEPM0.1_ProfMStaM3.2_AltM33_TAir1C4.8_TAir7C20.8;Echantillonnag.Ichtyofaun;700.0;70.00;3.20;1250.00
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;0;Méthode inconnue;2014-08-13;00:00:00;;;13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);13001220600012;DIRECTION REGIONALE ET INTERDEPARTEMENTALE DE L'ENVIRONNEMENT ET DE L'ENERGIE ILE DE FRANCE (DRIEE-IF);;;1;Donnée brute;0;Qualification non definissable;20180201135901-HB-14500;;;;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;003;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2010-08-04;00:00:00;;;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);;;1;Donnée brute;0;Qualification non definissable;20180130180354-HB-7460;;242;70;;
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1124;Poissons - Échantillonnage à l'électricité - XP T90-383 mai 2008 - Pêche partielle par points;2005-06-16;09:00:00;2005-06-16;09:33:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0600000417;Réseau de suivi local de l’opération de restauration hydromorphologique en avant-projet sur le ruisseau de l’Abbaye à Appenans (25);1;Donnée brute;1;Correcte;Aspe1544eta2_SurfEchMc1250.00_SBVDKmc12752.00_DSrcKm493.00_LarMEauM90.00_PntCEPM0.10_ProfMStaM2.00_AltM35_TAir1C4.5_TAir7C20.3;Echantillonnag.Ichtyofaun;1500.0;90.00;2.00;1250.00
3112480;LA MARNE A CHARENTON-LE-PONT 2;004;10;Diatomées benthiques;1009;Qualité de l'eau - Échantillonnage, traitement et analyse de diatomées benthiques en cours d'eau et canaux (NF T90-354 Avril 2016);2021-09-22;08:30:00;;;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);0300000207;Réseau de gestion des eaux superficielles de la DRIF;2;Donnée contrôlée niveau 1 (données contrôlées);1;Correcte;20220818101725-HB-524936;;;69;;
3112000;LA MARNE A JOINVILLE-LE-PONT 1;003;13;Macroinvertébrés aquatiques;0;Méthode inconnue;2010-08-03;00:00:00;;;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);;;1;Donnée brute;0;Qualification non definissable;20180130180353-HB-7457;;380;80;;
3112430;LA MARNE A MAISONS-ALFORT 2;005;4;Poissons;1196;Poissons - Échantillonnage à l'électricité - Pêche par ambiances;1998-05-28;10:00:00;1998-05-28;10:38:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0600000421;Réseau de suivi local des opérations de restauration hydromorphologique sur deux petits affluents du lac des Rousses (39);1;Donnée brute;4;Non qualifié;Aspe935eta1_1998-05-28_10:00:00_03112430;Echantillonnag.Ichtyofaun;250.0;50.00;0.73;1120.00
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1124;Poissons - Échantillonnage à l'électricité - XP T90-383 mai 2008 - Pêche partielle par points;2012-06-05;14:00:00;;;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0600000417;Réseau de suivi local de l’opération de restauration hydromorphologique en avant-projet sur le ruisseau de l’Abbaye à Appenans (25);1;Donnée brute;1;Correcte;Aspe2344eta2_SurfEchMc1250.00_SBVDKmc12752.00_DSrcKm493.00_LarMEauM79.00_PntCEPM0.10_ProfMStaM3.43_AltM35_TAir1C4.5_TAir7C20.3;Echantillonnag.Ichtyofaun;650.0;79.00;3.43;1250.00
3112373;LA MARNE A CRETEIL 2;005;4;Poissons;1197;Poissons - Échantillonnage à l'électricité - Pêche partielle sur berge;1991-10-09;10:45:00;1991-10-09;10:57:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0600000421;Réseau de suivi local des opérations de restauration hydromorphologique sur deux petits affluents du lac des Rousses (39);1;Donnée brute;4;Non qualifié;Aspe848eta1_1991-10-09_10:45:00_03112373;Echantillonnag.Ichtyofaun;150.0;100.00;3.83;450.00
3112480;LA MARNE A CHARENTON-LE-PONT 2;005;4;Poissons;1196;Poissons - Échantillonnage à l'électricité - Pêche par ambiances;1999-04-28;14:00:00;1999-04-28;14:49:00;13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);13002591902128;OFFICE FRANCAIS DE LA BIODIVERSITE - OFB DIRECTION REGIONALE ILE DE FRANCE (OFB);0600000417;Réseau de suivi local de l’opération de restauration hydromorphologique en avant-projet sur le ruisseau de l’Abbaye à Appenans (25);1;Donnée brute;4;Non qualifié;Aspe946eta1_1999-04-28_14:00:00_03112480;Echantillonnag.Ichtyofaun;250.0;75.00;3.00;1145.00
3112295;LE MORBRAS A SUCY-EN-BRIE 2;003;13;Macroinvertébrés aquatiques;1029;Macroinvertébrés : Prélèvement en cours d'eau peu profond (NF T90-333 Septembre 2016) et Traitement au laboratoire (XP T90-388 Juin 2010);2019-07-17;16:25:00;;;18750009500026;AGENCE DE L'EAU SEINE-NORMANDIE;32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);32939196500038;GROUPE DE RECHERCHE ET D'ETUDE BIOLOGIE ET ENVIRONNEMENT (SAS GREBE);0300000207;Réseau de gestion des eaux superficielles de la DRIF;3;Donnée contrôlée niveau 2 (données validées);1;Correcte;20201029143648-HB-475816;;40;2;;
